night_frame,night_time_seconds,day_frame,day_time_seconds,confidence,status
323,10.766667,466,15.533333,0.649735,matched
324,10.8,468,15.6,0.691381,matched
325,10.833333,469,15.633333,0.692099,matched
326,10.866667,469,15.633333,0.692817,matched
327,10.9,470,15.666667,0.693536,matched
328,10.933333,470,15.666667,0.694254,matched
329,10.966667,471,15.7,0.694972,matched
330,11.0,471,15.7,0.69569,matched
331,11.033333,472,15.733333,0.696409,matched
332,11.066667,472,15.733333,0.697127,matched
333,11.1,473,15.766667,0.697845,matched
334,11.133333,473,15.766667,0.698563,matched
335,11.166667,474,15.8,0.699282,matched
336,11.2,474,15.8,0.7,matched
337,11.233333,476,15.866667,0.685415,matched
338,11.266667,478,15.933333,0.67083,matched
339,11.3,480,16.0,0.656245,matched
340,11.333333,482,16.066667,0.641661,matched
341,11.366667,484,16.133333,0.627076,matched
342,11.4,486,16.2,0.612491,matched
343,11.433333,488,16.266667,0.597452,matched
344,11.466667,490,16.333333,0.582413,matched
345,11.5,492,16.4,0.567374,matched
346,11.533333,494,16.466667,0.552335,matched
347,11.566667,496,16.533333,0.537296,matched
348,11.6,498,16.6,0.522257,matched
349,11.633333,499,16.633333,0.508376,matched
350,11.666667,499,16.633333,0.494494,matched
351,11.7,499,16.633333,0.480612,matched
352,11.733333,500,16.666667,0.466731,matched
353,11.766667,500,16.666667,0.452849,matched
354,11.8,501,16.7,0.438968,matched
355,11.833333,501,16.7,0.425086,matched
356,11.866667,502,16.733333,0.411204,matched
357,11.9,502,16.733333,0.397323,matched
358,11.933333,503,16.766667,0.383441,matched
359,11.966667,503,16.766667,0.36956,matched
360,12.0,504,16.8,0.355678,matched
361,12.033333,504,16.8,0.366685,matched
362,12.066667,505,16.833333,0.377692,matched
363,12.1,505,16.833333,0.388699,matched
364,12.133333,506,16.866667,0.399706,matched
365,12.166667,506,16.866667,0.410713,matched
366,12.2,507,16.9,0.42172,matched
367,12.233333,507,16.9,0.432726,matched
368,12.266667,508,16.933333,0.443733,matched
369,12.3,508,16.933333,0.45474,matched
370,12.333333,509,16.966667,0.465747,matched
371,12.366667,510,17.0,0.476754,matched
372,12.4,510,17.0,0.487761,matched
373,12.433333,512,17.066667,0.476244,matched
374,12.466667,514,17.133333,0.464728,matched
375,12.5,516,17.2,0.453211,matched
376,12.533333,518,17.266667,0.441694,matched
377,12.566667,520,17.333333,0.430178,matched
378,12.6,522,17.4,0.418661,matched
379,12.633333,524,17.466667,0.439057,matched
380,12.666667,526,17.533333,0.459454,matched
381,12.7,528,17.6,0.479851,matched
382,12.733333,530,17.666667,0.500248,matched
383,12.766667,532,17.733333,0.520644,matched
384,12.8,534,17.8,0.541041,matched
385,12.833333,536,17.866667,0.530173,matched
386,12.866667,538,17.933333,0.519305,matched
387,12.9,540,18.0,0.508438,matched
388,12.933333,542,18.066667,0.49757,matched
389,12.966667,544,18.133333,0.486702,matched
390,13.0,546,18.2,0.475834,matched
391,13.033333,548,18.266667,0.461994,matched
392,13.066667,550,18.333333,0.448154,matched
393,13.1,552,18.4,0.434313,matched
394,13.133333,554,18.466667,0.420473,matched
395,13.166667,556,18.533333,0.406633,matched
396,13.2,558,18.6,0.392793,matched
397,13.233333,560,18.666667,0.356644,matched
398,13.266667,562,18.733333,0.320495,review
399,13.3,564,18.8,0.284346,review
400,13.333333,566,18.866667,0.248197,review
401,13.366667,568,18.933333,0.212048,review
402,13.4,570,19.0,0.175899,review
403,13.433333,572,19.066667,0.189254,review
404,13.466667,574,19.133333,0.202609,review
405,13.5,576,19.2,0.215964,review
406,13.533333,578,19.266667,0.229319,review
407,13.566667,580,19.333333,0.242674,review
408,13.6,582,19.4,0.256029,review
409,13.633333,584,19.466667,0.218665,review
410,13.666667,586,19.533333,0.181301,review
411,13.7,588,19.6,0.143936,review
412,13.733333,590,19.666667,0.106572,review
413,13.766667,592,19.733333,0.069208,review
414,13.8,594,19.8,0.031843,review
415,13.833333,596,19.866667,0.032779,review
416,13.866667,598,19.933333,0.033715,review
417,13.9,600,20.0,0.034651,review
418,13.933333,602,20.066667,0.035587,review
419,13.966667,604,20.133333,0.036523,review
420,14.0,606,20.2,0.037459,review
421,14.033333,608,20.266667,0.078464,review
422,14.066667,610,20.333333,0.11947,review
423,14.1,612,20.4,0.160475,review
424,14.133333,614,20.466667,0.20148,review
425,14.166667,616,20.533333,0.242486,review
426,14.2,618,20.6,0.283491,review
427,14.233333,620,20.666667,0.301153,review
428,14.266667,622,20.733333,0.318816,review
429,14.3,624,20.8,0.336478,review
430,14.333333,626,20.866667,0.35414,matched
431,14.366667,628,20.933333,0.371803,matched
432,14.4,630,21.0,0.389464,matched
433,14.433333,632,21.066667,0.344662,review
434,14.466667,634,21.133333,0.29986,review
435,14.5,636,21.2,0.255058,review
436,14.533333,638,21.266667,0.210255,review
437,14.566667,640,21.333333,0.165453,review
438,14.6,642,21.4,0.120651,review
439,14.633333,644,21.466667,0.137401,review
440,14.666667,646,21.533333,0.154153,review
441,14.7,648,21.6,0.170904,review
442,14.733333,650,21.666667,0.187656,review
443,14.766667,652,21.733333,0.204407,review
444,14.8,654,21.8,0.221159,review
445,14.833333,656,21.866667,0.193844,review
446,14.866667,658,21.933333,0.166528,review
447,14.9,660,22.0,0.139213,review
448,14.933333,662,22.066667,0.111898,review
449,14.966667,664,22.133333,0.084582,review
450,15.0,666,22.2,0.057267,review
451,15.033333,668,22.266667,0.085949,review
452,15.066667,670,22.333333,0.11463,review
453,15.1,672,22.4,0.143312,review
454,15.133333,674,22.466667,0.171994,review
455,15.166667,676,22.533333,0.200675,review
456,15.2,678,22.6,0.229357,review
457,15.233333,680,22.666667,0.272019,review
458,15.266667,682,22.733333,0.314682,review
459,15.3,684,22.8,0.357344,matched
460,15.333333,686,22.866667,0.400006,matched
461,15.366667,688,22.933333,0.442668,matched
462,15.4,690,23.0,0.48533,matched
463,15.433333,691,23.033333,0.487035,matched
464,15.466667,691,23.033333,0.488741,matched
465,15.5,692,23.066667,0.490446,matched
466,15.533333,692,23.066667,0.492151,matched
467,15.566667,693,23.1,0.493857,matched
468,15.6,693,23.1,0.495562,matched
469,15.633333,694,23.133333,0.497267,matched
470,15.666667,694,23.133333,0.498973,matched
471,15.7,695,23.166667,0.500678,matched
472,15.733333,695,23.166667,0.502383,matched
473,15.766667,696,23.2,0.504089,matched
474,15.8,696,23.2,0.505794,matched
475,15.833333,698,23.266667,0.498843,matched
476,15.866667,700,23.333333,0.491892,matched
477,15.9,702,23.4,0.484941,matched
478,15.933333,704,23.466667,0.47799,matched
479,15.966667,706,23.533333,0.471039,matched
480,16.0,708,23.6,0.464088,matched
481,16.033333,710,23.666667,0.459817,matched
482,16.066667,712,23.733333,0.455547,matched
483,16.1,714,23.8,0.451276,matched
484,16.133333,716,23.866667,0.447005,matched
485,16.166667,718,23.933333,0.442735,matched
486,16.2,720,24.0,0.438464,matched
487,16.233333,722,24.066667,0.45013,matched
488,16.266667,724,24.133333,0.461797,matched
489,16.3,726,24.2,0.473464,matched
490,16.333333,728,24.266667,0.485131,matched
491,16.366667,730,24.333333,0.496797,matched
492,16.4,732,24.4,0.508464,matched
493,16.433333,732,24.4,0.511617,matched
494,16.466667,733,24.433333,0.514769,matched
495,16.5,734,24.466667,0.517922,matched
496,16.533333,734,24.466667,0.521074,matched
497,16.566667,735,24.5,0.524227,matched
498,16.6,735,24.5,0.52738,matched
499,16.633333,736,24.533333,0.530532,matched
500,16.666667,736,24.533333,0.533685,matched
501,16.7,737,24.566667,0.536837,matched
502,16.733333,737,24.566667,0.53999,matched
503,16.766667,738,24.6,0.543142,matched
504,16.8,738,24.6,0.546293,matched
505,16.833333,740,24.666667,0.465439,matched
506,16.866667,742,24.733333,0.384586,matched
507,16.9,744,24.8,0.303732,review
508,16.933333,746,24.866667,0.222878,review
509,16.966667,748,24.933333,0.142025,review
510,17.0,750,25.0,0.061171,review
511,17.033333,752,25.066667,0.063205,review
512,17.066667,754,25.133333,0.065239,review
513,17.1,756,25.2,0.067273,review
514,17.133333,758,25.266667,0.069308,review
515,17.166667,760,25.333333,0.071342,review
516,17.2,762,25.4,0.073376,review
517,17.233333,764,25.466667,0.061147,review
518,17.266667,766,25.533333,0.048917,review
519,17.3,768,25.6,0.036688,review
520,17.333333,770,25.666667,0.024459,review
521,17.366667,772,25.733333,0.012229,review
522,17.4,774,25.8,1e-06,review
523,17.433333,776,25.866667,0.049786,review
524,17.466667,778,25.933333,0.099571,review
525,17.5,780,26.0,0.149356,review
526,17.533333,782,26.066667,0.19914,review
527,17.566667,784,26.133333,0.248925,review
528,17.6,786,26.2,0.29871,review
529,17.633333,788,26.266667,0.249325,review
530,17.666667,790,26.333333,0.199938,review
531,17.7,792,26.4,0.150551,review
532,17.733333,794,26.466667,0.101164,review
533,17.766667,796,26.533333,0.051777,review
534,17.8,798,26.6,0.002391,review
535,17.833333,800,26.666667,0.008465,review
536,17.866667,802,26.733333,0.014539,review
537,17.9,804,26.8,0.020614,review
538,17.933333,806,26.866667,0.026688,review
539,17.966667,808,26.933333,0.032762,review
540,18.0,810,27.0,0.038836,review
541,18.033333,812,27.066667,0.038132,review
542,18.066667,814,27.133333,0.037428,review
543,18.1,816,27.2,0.036724,review
544,18.133333,818,27.266667,0.03602,review
545,18.166667,820,27.333333,0.035316,review
546,18.2,822,27.4,0.034612,review
547,18.233333,824,27.466667,0.059076,review
548,18.266667,826,27.533333,0.083541,review
549,18.3,828,27.6,0.108005,review
550,18.333333,830,27.666667,0.13247,review
551,18.366667,832,27.733333,0.156935,review
552,18.4,834,27.8,0.181399,review
553,18.433333,836,27.866667,0.223686,review
554,18.466667,838,27.933333,0.265973,review
555,18.5,840,28.0,0.30826,review
556,18.533333,842,28.066667,0.350547,matched
557,18.566667,844,28.133333,0.392834,matched
558,18.6,846,28.2,0.435121,matched
559,18.633333,847,28.233333,0.449796,matched
560,18.666667,847,28.233333,0.464472,matched
561,18.7,848,28.266667,0.479148,matched
562,18.733333,848,28.266667,0.493823,matched
563,18.766667,849,28.3,0.508499,matched
564,18.8,849,28.3,0.523174,matched
565,18.833333,850,28.333333,0.53785,matched
566,18.866667,850,28.333333,0.552526,matched
567,18.9,850,28.333333,0.567201,matched
568,18.933333,851,28.366667,0.581877,matched
569,18.966667,851,28.366667,0.596552,matched
570,19.0,852,28.4,0.611228,matched
571,19.033333,852,28.4,0.581967,matched
572,19.066667,853,28.433333,0.552706,matched
573,19.1,853,28.433333,0.523445,matched
574,19.133333,854,28.466667,0.494185,matched
575,19.166667,855,28.5,0.464924,matched
576,19.2,855,28.5,0.435663,matched
577,19.233333,856,28.533333,0.406402,matched
578,19.266667,856,28.533333,0.377141,matched
579,19.3,857,28.566667,0.34788,review
580,19.333333,857,28.566667,0.318619,review
581,19.366667,858,28.6,0.289359,review
582,19.4,858,28.6,0.260098,review
583,19.433333,860,28.666667,0.27224,review
584,19.466667,862,28.733333,0.284382,review
585,19.5,864,28.8,0.296524,review
586,19.533333,866,28.866667,0.308665,review
587,19.566667,868,28.933333,0.320807,review
588,19.6,870,29.0,0.332949,review
589,19.633333,872,29.066667,0.302697,review
590,19.666667,874,29.133333,0.272444,review
591,19.7,876,29.2,0.242191,review
592,19.733333,878,29.266667,0.211938,review
593,19.766667,880,29.333333,0.181685,review
594,19.8,882,29.4,0.151433,review
595,19.833333,884,29.466667,0.153449,review
596,19.866667,886,29.533333,0.155464,review
597,19.9,888,29.6,0.15748,review
598,19.933333,890,29.666667,0.159496,review
599,19.966667,892,29.733333,0.161511,review
600,20.0,894,29.8,0.163527,review
601,20.033333,896,29.866667,0.146083,review
602,20.066667,898,29.933333,0.128639,review
603,20.1,900,30.0,0.111195,review
604,20.133333,902,30.066667,0.093751,review
605,20.166667,904,30.133333,0.076306,review
606,20.2,906,30.2,0.058862,review
607,20.233333,908,30.266667,0.071537,review
608,20.266667,910,30.333333,0.084212,review
609,20.3,912,30.4,0.096887,review
610,20.333333,914,30.466667,0.109562,review
611,20.366667,916,30.533333,0.122237,review
612,20.4,918,30.6,0.134912,review
613,20.433333,920,30.666667,0.137387,review
614,20.466667,922,30.733333,0.139863,review
615,20.5,924,30.8,0.142338,review
616,20.533333,926,30.866667,0.144813,review
617,20.566667,928,30.933333,0.147289,review
618,20.6,930,31.0,0.149764,review
619,20.633333,932,31.066667,0.148295,review
620,20.666667,934,31.133333,0.146826,review
621,20.7,936,31.2,0.145356,review
622,20.733333,938,31.266667,0.143887,review
623,20.766667,940,31.333333,0.142418,review
624,20.8,942,31.4,0.14095,review
625,20.833333,944,31.466667,0.202903,review
626,20.866667,946,31.533333,0.264856,review
627,20.9,948,31.6,0.326809,review
628,20.933333,950,31.666667,0.388762,matched
629,20.966667,952,31.733333,0.450715,matched
630,21.0,954,31.8,0.512668,matched
631,21.033333,956,31.866667,0.468609,matched
632,21.066667,958,31.933333,0.424551,matched
633,21.1,960,32.0,0.380492,matched
634,21.133333,962,32.066667,0.336433,review
635,21.166667,964,32.133333,0.292375,review
636,21.2,966,32.2,0.248316,review
637,21.233333,968,32.266667,0.266669,review
638,21.266667,970,32.333333,0.285022,review
639,21.3,972,32.4,0.303376,review
640,21.333333,974,32.466667,0.32173,review
641,21.366667,976,32.533333,0.340084,review
642,21.4,978,32.6,0.358438,matched
643,21.433333,980,32.666667,0.360325,matched
644,21.466667,982,32.733333,0.362211,matched
645,21.5,984,32.8,0.364097,matched
646,21.533333,986,32.866667,0.365984,matched
647,21.566667,988,32.933333,0.36787,matched
648,21.6,990,33.0,0.369757,matched
649,21.633333,992,33.066667,0.383762,matched
650,21.666667,994,33.133333,0.397768,matched
651,21.7,996,33.2,0.411773,matched
652,21.733333,998,33.266667,0.425778,matched
653,21.766667,1000,33.333333,0.439784,matched
654,21.8,1002,33.4,0.453789,matched
655,21.833333,1004,33.466667,0.434389,matched
656,21.866667,1006,33.533333,0.41499,matched
657,21.9,1008,33.6,0.39559,matched
658,21.933333,1010,33.666667,0.376191,matched
659,21.966667,1012,33.733333,0.356791,matched
